,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2026-03-10 00:00:00+00:00,1000000.00,0.00,1000000.00,USD,GLBX-001,MARGIN,USD,[],True,{}
2026-03-10 00:00:00.408122863+00:00,1000000.00,0.00,1000000.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:00:11.058071983+00:00,1000000.75,0.00,1000000.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:00:11.313317515+00:00,1000000.75,0.00,1000000.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:00:15.593048248+00:00,1000000.75,0.00,1000000.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:00:15.595542698+00:00,1000000.75,0.00,1000000.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:01:46.770745542+00:00,1000004.25,0.00,1000004.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:01:46.774237915+00:00,1000004.25,0.00,1000004.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:03:47.932756928+00:00,1000009.50,0.00,1000009.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:03:47.937465635+00:00,1000009.50,0.00,1000009.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:06:02.826901744+00:00,1000010.50,0.00,1000010.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:06:02.831371271+00:00,1000010.50,0.00,1000010.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:06:31.888239042+00:00,1000009.25,0.00,1000009.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:06:32.362925775+00:00,1000009.25,0.00,1000009.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:11:15.667484941+00:00,1000017.00,0.00,1000017.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:11:15.682546535+00:00,1000017.00,0.00,1000017.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:13:09.854566024+00:00,1000017.00,0.00,1000017.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:13:12.627889163+00:00,1000017.00,0.00,1000017.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-10 00:13:57.837216639+00:00,1000019.00,0.00,1000019.00,USD,GLBX-001,MARGIN,USD,[],False,{}
