trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,EMACrossStrategy-000,GCM6.GLBX,GLBX-001,O-20260406-002000-001-000-1,O-20260406-002300-001-000-2,BUY,FLAT,0,1,1775434800000000000,2026-04-06 00:20:00+00:00,1775434980000000000,2026-04-06 00:23:00+00:00,180000000000,4641.4,4643.5,['0.00 USD'],0.00045,2.10 USD,True
BACKTESTER-001,EMACrossStrategy-000,GCM6.GLBX,GLBX-001,O-20260406-002300-001-000-3,O-20260406-002400-001-000-4,SELL,FLAT,0,1,1775434980000000000,2026-04-06 00:23:00+00:00,1775435040000000000,2026-04-06 00:24:00+00:00,60000000000,4643.5,4647.7,['0.00 USD'],-0.0009,-4.20 USD,True
BACKTESTER-001,EMACrossStrategy-000,GCM6.GLBX,GLBX-001,O-20260406-002400-001-000-5,O-20260406-002500-001-000-6,BUY,FLAT,0,1,1775435040000000000,2026-04-06 00:24:00+00:00,1775435100000000000,2026-04-06 00:25:00+00:00,60000000000,4647.7,4642.1,['0.00 USD'],-0.0012,-5.60 USD,True
BACKTESTER-001,EMACrossStrategy-000,GCM6.GLBX,GLBX-001,O-20260406-002500-001-000-7,O-20260406-004300-001-000-8,SELL,FLAT,0,1,1775435100000000000,2026-04-06 00:25:00+00:00,1775436180000000000,2026-04-06 00:43:00+00:00,1080000000000,4642.1,4646.1,['0.00 USD'],-0.00086,-4.00 USD,True
BACKTESTER-001,EMACrossStrategy-000,GCM6.GLBX,GLBX-001,O-20260406-004300-001-000-9,O-20260406-012100-001-000-10,BUY,FLAT,0,1,1775436180000000000,2026-04-06 00:43:00+00:00,1775438460000000000,2026-04-06 01:21:00+00:00,2280000000000,4646.1,4648.2,['0.00 USD'],0.00045,2.10 USD,True
BACKTESTER-001,EMACrossStrategy-000,GCM6.GLBX,GLBX-001,O-20260406-012100-001-000-11,O-20260406-012400-001-000-12,SELL,FLAT,0,1,1775438460000000000,2026-04-06 01:21:00+00:00,1775438640000000000,2026-04-06 01:24:00+00:00,180000000000,4648.2,4660.6,['0.00 USD'],-0.00267,-12.40 USD,True
BACKTESTER-001,EMACrossStrategy-000,GCM6.GLBX,GLBX-001,O-20260406-012400-001-000-13,O-20260406-013400-001-000-14,BUY,FLAT,0,1,1775438640000000000,2026-04-06 01:24:00+00:00,1775439240000000000,2026-04-06 01:34:00+00:00,600000000000,4660.6,4652.8,['0.00 USD'],-0.00167,-7.80 USD,True
BACKTESTER-001,EMACrossStrategy-000,GCM6.GLBX,GLBX-001,O-20260406-013400-001-000-15,O-20260406-020500-001-000-16,SELL,FLAT,0,1,1775439240000000000,2026-04-06 01:34:00+00:00,1775441100000000000,2026-04-06 02:05:00+00:00,1860000000000,4652.8,4655.4,['0.00 USD'],-0.00056,-2.60 USD,True
BACKTESTER-001,EMACrossStrategy-000,GCM6.GLBX,GLBX-001,O-20260406-020500-001-000-17,O-20260406-023800-001-000-18,BUY,FLAT,0,1,1775441100000000000,2026-04-06 02:05:00+00:00,1775443080000000000,2026-04-06 02:38:00+00:00,1980000000000,4655.4,4674.8,['0.00 USD'],0.00417,19.40 USD,True
BACKTESTER-001,EMACrossStrategy-000,GCM6.GLBX,GLBX-001,O-20260406-023800-001-000-19,O-20260406-025300-001-000-20,SELL,FLAT,0,1,1775443080000000000,2026-04-06 02:38:00+00:00,1775443980000000000,2026-04-06 02:53:00+00:00,900000000000,4674.8,4681.3,['0.00 USD'],-0.00139,-6.50 USD,True
