,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2026-03-11 00:00:00+00:00,1000000.00,0.00,1000000.00,USD,GLBX-001,MARGIN,USD,[],True,{}
2026-03-11 00:00:50.021576063+00:00,1000000.00,0.00,1000000.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:01:39.467756130+00:00,1000000.25,0.00,1000000.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:02:00.262096391+00:00,1000000.25,0.00,1000000.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:04:46.561326875+00:00,1000001.25,0.00,1000001.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:04:47.989637914+00:00,1000001.25,0.00,1000001.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:09:38.860005549+00:00,1000010.25,0.00,1000010.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:09:38.895979848+00:00,1000010.25,0.00,1000010.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:11:34.351772439+00:00,1000014.00,0.00,1000014.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:11:35.180024328+00:00,1000014.00,0.00,1000014.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:14:18.599987186+00:00,1000020.25,0.00,1000020.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:14:18.600132695+00:00,1000020.25,0.00,1000020.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:14:47.103093423+00:00,1000022.25,0.00,1000022.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:14:47.103305149+00:00,1000022.25,0.00,1000022.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:15:13.217201197+00:00,1000022.00,0.00,1000022.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:15:18.755229842+00:00,1000022.00,0.00,1000022.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:15:30.613540608+00:00,1000020.00,0.00,1000020.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:15:30.615405867+00:00,1000020.00,0.00,1000020.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:17:07.716403671+00:00,1000022.00,0.00,1000022.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:17:07.772012803+00:00,1000022.00,0.00,1000022.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:18:33.013238065+00:00,1000024.25,0.00,1000024.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:18:33.013294395+00:00,1000024.25,0.00,1000024.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:19:28.875479528+00:00,1000025.00,0.00,1000025.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:19:30.339434085+00:00,1000025.00,0.00,1000025.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:24:01.416458867+00:00,1000029.75,0.00,1000029.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:24:01.416573064+00:00,1000029.75,0.00,1000029.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:25:11.393644317+00:00,1000034.75,0.00,1000034.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:25:11.396698840+00:00,1000034.75,0.00,1000034.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:26:16.182596253+00:00,1000034.25,0.00,1000034.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:26:17.615218783+00:00,1000034.25,0.00,1000034.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:27:53.666639248+00:00,1000035.50,0.00,1000035.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:27:55.165100874+00:00,1000035.50,0.00,1000035.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:28:22.552535584+00:00,1000037.50,0.00,1000037.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:28:22.724096285+00:00,1000037.50,0.00,1000037.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:31:13.747720584+00:00,1000037.75,0.00,1000037.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:31:14.177943875+00:00,1000037.75,0.00,1000037.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:32:20.443928120+00:00,1000040.25,0.00,1000040.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:32:20.474158403+00:00,1000040.25,0.00,1000040.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:34:26.829755739+00:00,1000042.25,0.00,1000042.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:34:26.830100208+00:00,1000042.25,0.00,1000042.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:36:04.398500301+00:00,1000044.25,0.00,1000044.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-11 00:36:04.647648511+00:00,1000044.25,0.00,1000044.25,USD,GLBX-001,MARGIN,USD,[],False,{}
