trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-220527-001-000-29,O-20260308-220557-001-000-30,BUY,FLAT,0,1,1773007527450625877,2026-03-08 22:05:27.450625877+00:00,1773007557912930971,2026-03-08 22:05:57.912930971+00:00,30462305094,6686.0,6688.25,['0.00 USD'],0.00034,2.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-220557-001-000-31,O-20260308-220634-001-000-32,SELL,FLAT,0,1,1773007557912930971,2026-03-08 22:05:57.912930971+00:00,1773007594847163527,2026-03-08 22:06:34.847163527+00:00,36934232556,6688.25,6683.0,['0.00 USD'],0.00078,5.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-220634-001-000-33,O-20260308-220737-001-000-34,BUY,FLAT,0,1,1773007594847163527,2026-03-08 22:06:34.847163527+00:00,1773007657722397928,2026-03-08 22:07:37.722397928+00:00,62875234401,6683.0,6687.5,['0.00 USD'],0.00067,4.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-220737-001-000-35,O-20260308-220919-001-000-36,SELL,FLAT,0,1,1773007657722397928,2026-03-08 22:07:37.722397928+00:00,1773007759094785355,2026-03-08 22:09:19.094785355+00:00,101372387427,6687.5,6673.0,['0.00 USD'],0.00217,14.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-220919-001-000-37,O-20260308-220928-001-000-38,BUY,FLAT,0,1,1773007759094785355,2026-03-08 22:09:19.094785355+00:00,1773007768874500498,2026-03-08 22:09:28.874500498+00:00,9779715143,6673.0,6670.5,['0.00 USD'],-0.00037,-2.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-220928-001-000-39,O-20260308-220933-001-000-40,SELL,FLAT,0,1,1773007768874500498,2026-03-08 22:09:28.874500498+00:00,1773007773278224751,2026-03-08 22:09:33.278224751+00:00,4403724253,6670.5,6668.5,['0.00 USD'],0.0003,2.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-220933-001-000-41,O-20260308-221037-001-000-42,BUY,FLAT,0,1,1773007773278224751,2026-03-08 22:09:33.278224751+00:00,1773007837671416408,2026-03-08 22:10:37.671416408+00:00,64393191657,6668.5,6682.25,['0.00 USD'],0.00206,13.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221037-001-000-43,O-20260308-221105-001-000-44,SELL,FLAT,0,1,1773007837671416408,2026-03-08 22:10:37.671416408+00:00,1773007865852709659,2026-03-08 22:11:05.852709659+00:00,28181293251,6682.25,6677.25,['0.00 USD'],0.00075,5.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221105-001-000-45,O-20260308-221107-001-000-46,BUY,FLAT,0,1,1773007865852709659,2026-03-08 22:11:05.852709659+00:00,1773007867108595448,2026-03-08 22:11:07.108595448+00:00,1255885789,6677.25,6678.75,['0.00 USD'],0.00022,1.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221107-001-000-47,O-20260308-221113-001-000-48,SELL,FLAT,0,1,1773007867108595448,2026-03-08 22:11:07.108595448+00:00,1773007873360012682,2026-03-08 22:11:13.360012682+00:00,6251417234,6678.75,6680.5,['0.00 USD'],-0.00026,-1.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221113-001-000-49,O-20260308-221114-001-000-50,BUY,FLAT,0,1,1773007873360012682,2026-03-08 22:11:13.360012682+00:00,1773007874679412256,2026-03-08 22:11:14.679412256+00:00,1319399574,6680.5,6680.0,['0.00 USD'],-7e-05,-0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221114-001-000-51,O-20260308-221128-001-000-52,SELL,FLAT,0,1,1773007874679412256,2026-03-08 22:11:14.679412256+00:00,1773007888312451645,2026-03-08 22:11:28.312451645+00:00,13633039389,6680.0,6679.25,['0.00 USD'],0.00011,0.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221128-001-000-53,O-20260308-221132-001-000-54,BUY,FLAT,0,1,1773007888312451645,2026-03-08 22:11:28.312451645+00:00,1773007892452213070,2026-03-08 22:11:32.452213070+00:00,4139761425,6679.25,6679.5,['0.00 USD'],4e-05,0.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221132-001-000-55,O-20260308-221155-001-000-56,SELL,FLAT,0,1,1773007892452213070,2026-03-08 22:11:32.452213070+00:00,1773007915613286965,2026-03-08 22:11:55.613286965+00:00,23161073895,6679.5,6677.75,['0.00 USD'],0.00026,1.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221155-001-000-57,O-20260308-221220-001-000-58,BUY,FLAT,0,1,1773007915613286965,2026-03-08 22:11:55.613286965+00:00,1773007940606960923,2026-03-08 22:12:20.606960923+00:00,24993673958,6677.75,6678.5,['0.00 USD'],0.00011,0.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221220-001-000-59,O-20260308-221225-001-000-60,SELL,FLAT,0,1,1773007940606960923,2026-03-08 22:12:20.606960923+00:00,1773007945653402645,2026-03-08 22:12:25.653402645+00:00,5046441722,6678.5,6678.0,['0.00 USD'],7e-05,0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221225-001-000-61,O-20260308-221228-001-000-62,BUY,FLAT,0,1,1773007945653402645,2026-03-08 22:12:25.653402645+00:00,1773007948006166298,2026-03-08 22:12:28.006166298+00:00,2352763653,6678.0,6679.0,['0.00 USD'],0.00015,1.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221228-001-000-63,O-20260308-221239-001-000-64,SELL,FLAT,0,1,1773007948006166298,2026-03-08 22:12:28.006166298+00:00,1773007959924388936,2026-03-08 22:12:39.924388936+00:00,11918222638,6679.0,6680.25,['0.00 USD'],-0.00019,-1.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221239-001-000-65,O-20260308-221306-001-000-66,BUY,FLAT,0,1,1773007959924388936,2026-03-08 22:12:39.924388936+00:00,1773007986411328399,2026-03-08 22:13:06.411328399+00:00,26486939463,6680.25,6680.25,['0.00 USD'],0.0,0.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221317-001-000-68,O-20260308-221343-001-000-69,SELL,FLAT,0,1,1773007997536047255,2026-03-08 22:13:17.536047255+00:00,1773008023833006401,2026-03-08 22:13:43.833006401+00:00,26296959146,6682.25,6680.25,['0.00 USD'],0.0003,2.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221343-001-000-70,O-20260308-221406-001-000-71,BUY,FLAT,0,1,1773008023833006401,2026-03-08 22:13:43.833006401+00:00,1773008046280886914,2026-03-08 22:14:06.280886914+00:00,22447880513,6680.25,6678.25,['0.00 USD'],-0.0003,-2.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260308-221406-001-000-72,O-20260308-221440-001-000-73,SELL,FLAT,0,1,1773008046280886914,2026-03-08 22:14:06.280886914+00:00,1773008080501967056,2026-03-08 22:14:40.501967056+00:00,34221080142,6678.25,6671.25,['0.00 USD'],0.00105,7.00 USD,True
